gare,agence,numTrain,Date Heure du train,typeTrain,dateHeure1erAffichageVoie,delaiAffichageVoieHorsRetard,delaiAffichageVoieRetardCompris,instantAffichageHorsRetard,instantAffichageRetardCompris,dernierRetardAffiche,nbrRetardsConfirmes,nbDevoiementsTotal,nbDevoiementsAffiches,nbDevoiementsNonAffiches
Paris Gare de Lyon,AG Ile-de-France,18424,06/05/2017 13:47:00,LYRIA,06/05/2017 13:42:12,5,5,H-5.0,H-5,,0,,,
Marseille Saint-Charles,AG Méditerranée,880617,06/05/2017 13:55:00,TER,06/05/2017 13:42:15,13,13,H-13.0,H-13,,0,,,
Marseille Saint-Charles,AG Méditerranée,26651,06/05/2017 13:49:00,TGV,06/05/2017 13:42:15,7,7,H-7.0,H-7,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886724,06/05/2017 14:10:00,TER,06/05/2017 13:42:21,28,28,H-28.0,H-28,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865513,06/05/2017 14:02:00,TER,06/05/2017 13:42:32,19,19,H-19.0,H-19,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866326,06/05/2017 13:55:00,TER,06/05/2017 13:42:32,12,12,H-12.0,H-12,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17953,06/05/2017 13:52:00,TER,06/05/2017 13:42:56,9,9,H-9.0,H-9,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860840,06/05/2017 14:03:00,TER,06/05/2017 13:43:42,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,6613,06/05/2017 13:56:00,TGV,06/05/2017 13:43:57,12,12,H-12.0,H-12,,0,,,
Limoges Bénédictins,AG Sud-Ouest,868605,06/05/2017 14:02:00,TER,06/05/2017 13:44:02,18,18,H-18.0,H-18,,0,,,
Tours,AG Centre-Ouest,860831,06/05/2017 14:04:00,TER,06/05/2017 13:44:09,20,20,H-20.0,H-20,,0,,,
Poitiers,AG Sud-Ouest,863404,06/05/2017 14:06:00,TER,06/05/2017 13:46:09,20,20,H-20.0,H-20,,0,,,
Montpellier Saint-Roch,AG Méditerranée,9813,06/05/2017 14:02:00,TGV,06/05/2017 13:46:11,16,16,H-16.0,H-16,,0,,,
Le Mans,AG Centre-Ouest,857314,06/05/2017 14:02:00,TER,06/05/2017 13:46:13,16,16,H-16.0,H-16,,0,,,
Paris Montparnasse,AG Ile-de-France,8928,06/05/2017 13:56:00,TGV,06/05/2017 13:46:14,10,10,H-10.0,H-10,,0,,,
Toulouse Matabiau,AG Sud-Ouest,876208,06/05/2017 14:06:00,TER,06/05/2017 13:46:22,20,20,H-20.0,H-20,,0,,,
Limoges Bénédictins,AG Sud-Ouest,868107,06/05/2017 14:05:00,TER,06/05/2017 13:47:04,18,18,H-18.0,H-18,,0,,,
Grenoble,AG Centre Est Rhône Alpin,96638,06/05/2017 14:04:00,TER,06/05/2017 13:47:27,17,17,H-17.0,H-17,,0,,,
Paris Bercy,AG Ile-de-France,5966,06/05/2017 13:57:00,INTERCITES,06/05/2017 13:47:45,9,9,H-9.0,H-9,,0,,,
Nancy,AG Est-Européen,6869,06/05/2017 13:55:00,TGV,06/05/2017 13:47:45,7,7,H-7.0,H-7,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6208,06/05/2017 13:53:00,TGV,06/05/2017 13:48:16,5,5,H-5.0,H-5,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,14991,06/05/2017 14:00:00,TGV,06/05/2017 13:48:30,12,12,H-12.0,H-12,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,1731649,06/05/2017 14:08:00,TER,06/05/2017 13:48:36,19,19,H-19.0,H-19,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,16820,06/05/2017 14:08:00,TER,06/05/2017 13:48:37,19,19,H-19.0,H-19,,0,,,
Le Mans,AG Centre-Ouest,8717,06/05/2017 14:09:00,TGV,06/05/2017 13:49:12,20,20,H-20.0,H-20,,0,,,
Paris Est,AG Ile-de-France,2536,06/05/2017 14:02:00,TGV,06/05/2017 13:50:04,12,12,H-12.0,H-12,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,8430,06/05/2017 14:10:00,TGV,06/05/2017 13:50:08,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,858370,06/05/2017 14:10:00,TER,06/05/2017 13:50:10,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,876419,06/05/2017 14:09:00,TER,06/05/2017 13:50:12,19,19,H-19.0,H-19,,0,,,
Strasbourg,AG Est-Européen,831779,06/05/2017 14:11:00,TER,06/05/2017 13:51:05,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,834132,06/05/2017 14:09:00,TER,06/05/2017 13:51:09,18,18,H-18.0,H-18,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873294,06/05/2017 14:11:00,TER,06/05/2017 13:51:11,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,844874,06/05/2017 14:59:00,TER,06/05/2017 13:51:21,68,68,H-68.0,H-68,,0,,,
Lille Flandres,AG Manche-Nord,842466,06/05/2017 14:58:00,TER,06/05/2017 13:51:21,67,67,H-67.0,H-67,,0,,,
Lille Flandres,AG Manche-Nord,46295,06/05/2017 14:54:00,CAR,06/05/2017 13:51:21,63,63,H-63.0,H-63,,0,,,
Nantes,AG Centre-Ouest,858116,06/05/2017 14:12:00,TER,06/05/2017 13:52:17,20,20,H-20.0,H-20,,0,,,
Lille Europe,AG Manche-Nord,10543,06/05/2017 14:07:00,TGV,06/05/2017 13:52:58,14,14,H-14.0,H-14,,0,,,
Paris Est,AG Ile-de-France,9574,06/05/2017 14:05:00,ICE,06/05/2017 13:53:05,12,12,H-12.0,H-12,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,18554,06/05/2017 14:10:00,TER,06/05/2017 13:54:14,16,16,H-16.0,H-16,,0,,,
Poitiers,AG Sud-Ouest,863163,06/05/2017 14:14:00,TER,06/05/2017 13:54:40,19,19,H-19.0,H-19,,0,,,
Lille Flandres,AG Manche-Nord,844958,06/05/2017 15:44:00,TER,06/05/2017 13:54:43,109,109,H-109.0,H-109,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860213,06/05/2017 14:15:00,TER,06/05/2017 13:55:02,20,20,H-20.0,H-20,,0,,,
Aix-en-Provence TGV,AG Méditerranée,5192,06/05/2017 14:20:00,TGV,06/05/2017 13:55:08,25,25,H-25.0,H-25,,0,,,
Aix-en-Provence TGV,AG Méditerranée,6120,06/05/2017 14:12:00,TGV,06/05/2017 13:55:08,17,17,H-17.0,H-17,,0,,,
Marseille Saint-Charles,AG Méditerranée,881624,06/05/2017 14:27:00,TER,06/05/2017 13:55:54,31,31,H-31.0,H-31,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886222,06/05/2017 14:26:00,TER,06/05/2017 13:56:03,30,30,H-30.0,H-30,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6616,06/05/2017 14:01:00,TGV,06/05/2017 13:56:12,5,5,H-5.0,H-5,,0,,,
Lille Europe,AG Manche-Nord,7254,06/05/2017 14:05:00,TGV,06/05/2017 13:57:01,8,8,H-8.0,H-8,,0,,,
Lille Europe,AG Manche-Nord,15027,06/05/2017 14:04:00,TGV,06/05/2017 13:57:01,7,7,H-7.0,H-7,,0,,,
Amiens,AG Manche-Nord,848848,06/05/2017 14:17:00,TER,06/05/2017 13:57:02,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,831356,06/05/2017 14:17:00,TER,06/05/2017 13:57:40,19,19,H-19.0,H-19,,0,,,
Tours,AG Centre-Ouest,860128,06/05/2017 14:19:00,TER,06/05/2017 13:59:03,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,88526,06/05/2017 14:11:00,TER,06/05/2017 13:59:05,12,17,H-12.0,H-17,00:05:00,1,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873706,06/05/2017 14:19:00,TER,06/05/2017 13:59:08,20,20,H-20.0,H-20,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,17574,06/05/2017 14:19:00,TER,06/05/2017 13:59:11,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,46233,06/05/2017 15:49:00,CAR,06/05/2017 13:59:17,110,110,H-110.0,H-110,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,9866,06/05/2017 13:54:00,TGV,06/05/2017 14:00:58,-7,-7,H+7.0,H+7,,0,,,
Marseille Saint-Charles,AG Méditerranée,17713,06/05/2017 14:53:00,TER,06/05/2017 14:00:59,52,52,H-52.0,H-52,,0,,,
Amiens,AG Manche-Nord,843910,06/05/2017 14:21:00,TER,06/05/2017 14:01:05,20,20,H-20.0,H-20,,0,,,
Montpellier Saint-Roch,AG Méditerranée,6212,06/05/2017 14:18:00,TGV,06/05/2017 14:01:30,17,17,H-17.0,H-17,,0,,,
Nice,AG Méditerranée,86037,06/05/2017 14:31:00,TER,06/05/2017 14:01:34,29,29,H-29.0,H-29,,0,,,
Paris Gare du Nord,AG Ile-de-France,7120,06/05/2017 14:11:00,TGV,06/05/2017 14:01:36,9,9,H-9.0,H-9,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,17923,06/05/2017 14:16:00,TER,06/05/2017 14:01:44,14,14,H-14.0,H-14,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,17006,06/05/2017 14:12:00,TGV,06/05/2017 14:01:55,10,10,H-10.0,H-10,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885423,06/05/2017 14:22:00,TER,06/05/2017 14:02:01,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,46240,06/05/2017 14:22:00,BUS,06/05/2017 14:02:02,20,20,H-20.0,H-20,,0,,,
Tours,AG Centre-Ouest,860213,06/05/2017 14:22:00,TER,06/05/2017 14:02:05,20,20,H-20.0,H-20,,0,,,
Metz Ville,AG Est-Européen,88846,06/05/2017 14:20:00,TER,06/05/2017 14:03:02,17,17,H-17.0,H-17,,0,,,
Paris Gare du Nord,AG Ile-de-France,849928,06/05/2017 14:13:00,TER,06/05/2017 14:03:06,10,10,H-10.0,H-10,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,6910,06/05/2017 14:23:00,TGV,06/05/2017 14:03:08,20,20,H-20.0,H-20,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,106322,06/05/2017 14:23:00,TER,06/05/2017 14:03:10,20,20,H-20.0,H-20,,0,,,
Nice,AG Méditerranée,86032,06/05/2017 14:30:00,TER,06/05/2017 14:03:24,27,27,H-27.0,H-27,,0,,,
Lille Flandres,AG Manche-Nord,46289,06/05/2017 15:54:00,CAR,06/05/2017 14:03:49,110,110,H-110.0,H-110,,0,,,
Lille Flandres,AG Manche-Nord,19718,06/05/2017 14:50:00,TER,06/05/2017 14:03:49,46,46,H-46.0,H-46,,0,,,
Paris Gare du Nord,AG Ile-de-France,15102,06/05/2017 14:14:00,TGV,06/05/2017 14:04:06,10,10,H-10.0,H-10,,0,,,
Tours,AG Centre-Ouest,52830,06/05/2017 14:24:00,BUS,06/05/2017 14:04:07,20,20,H-20.0,H-20,,0,,,
Paris Saint-Lazare,AG Ile-de-France,3304,06/05/2017 14:15:00,INTERCITES,06/05/2017 14:05:06,10,10,H-10.0,H-10,,0,,,
Tours,AG Centre-Ouest,860368,06/05/2017 14:25:00,TER,06/05/2017 14:05:08,20,20,H-20.0,H-20,,0,,,
Amiens,AG Manche-Nord,848719,06/05/2017 14:24:00,TER,06/05/2017 14:05:08,19,19,H-19.0,H-19,,0,,,
Dijon,AG Centre Est Rhône Alpin,9268,06/05/2017 14:24:00,TGV,06/05/2017 14:05:23,19,19,H-19.0,H-19,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887137,06/05/2017 17:10:00,TER,06/05/2017 14:06:01,184,184,H-184.0,H-184,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,6619,06/05/2017 17:09:00,TGV,06/05/2017 14:06:01,183,183,H-183.0,H-183,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887336,06/05/2017 17:05:00,TER,06/05/2017 14:06:01,179,179,H-179.0,H-179,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886276,06/05/2017 16:58:00,TER,06/05/2017 14:06:01,172,172,H-172.0,H-172,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,875711,06/05/2017 16:31:00,TER,06/05/2017 14:06:01,145,145,H-145.0,H-145,,0,,,
Lille Flandres,AG Manche-Nord,841262,06/05/2017 16:21:00,TER,06/05/2017 14:06:52,134,134,H-134.0,H-134,,0,,,
Metz Ville,AG Est-Européen,88512,06/05/2017 14:27:00,TER,06/05/2017 14:07:05,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,9020,06/05/2017 14:17:00,EUROSTAR,06/05/2017 14:07:09,10,10,H-10.0,H-10,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,875709,06/05/2017 14:20:00,TER,06/05/2017 14:07:52,12,12,H-12.0,H-12,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,5334,06/05/2017 14:28:00,TGV,06/05/2017 14:08:04,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,17577,06/05/2017 14:29:00,TER,06/05/2017 14:09:08,20,20,H-20.0,H-20,,0,,,
Nantes,AG Centre-Ouest,859625,06/05/2017 14:29:00,TER,06/05/2017 14:09:11,20,20,H-20.0,H-20,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,883174,06/05/2017 14:30:00,TER,06/05/2017 14:10:03,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,13023,06/05/2017 14:29:00,INTERCITES,06/05/2017 14:10:09,19,19,H-19.0,H-19,,0,,,
Metz Ville,AG Est-Européen,88528,06/05/2017 14:29:00,TER,06/05/2017 14:10:37,18,18,H-18.0,H-18,,0,,,
Grenoble,AG Centre Est Rhône Alpin,17524,06/05/2017 14:27:00,TER,06/05/2017 14:10:59,16,16,H-16.0,H-16,,0,,,
Limoges Bénédictins,AG Sud-Ouest,869108,06/05/2017 14:07:00,TER,06/05/2017 14:11:47,-5,-5,H+5.0,H+5,,0,,,
Nancy,AG Est-Européen,833618,06/05/2017 14:31:00,TER,06/05/2017 14:12:05,19,19,H-19.0,H-19,,0,,,
Aix-en-Provence TGV,AG Méditerranée,6111,06/05/2017 14:45:00,TGV,06/05/2017 14:12:14,33,38,H-33.0,H-38,00:05:00,1,,,
Marseille Saint-Charles,AG Méditerranée,880147,06/05/2017 14:24:00,TER,06/05/2017 14:12:15,12,12,H-12.0,H-12,,0,,,
Le Mans,AG Centre-Ouest,7613,06/05/2017 14:31:00,TGV,06/05/2017 14:12:41,18,18,H-18.0,H-18,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,8411,06/05/2017 14:29:00,TGV,06/05/2017 14:12:42,16,16,H-16.0,H-16,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887140,06/05/2017 17:11:00,TER,06/05/2017 14:12:47,178,178,H-178.0,H-178,,0,,,
Paris Montparnasse,AG Ile-de-France,17148,06/05/2017 14:23:00,TGV,06/05/2017 14:13:07,10,10,H-10.0,H-10,,0,,,
Paris Gare du Nord,AG Ile-de-France,847916,06/05/2017 14:23:00,TER,06/05/2017 14:13:25,10,10,H-10.0,H-10,,0,,,
Strasbourg,AG Est-Européen,917599,06/05/2017 14:34:00,TER,06/05/2017 14:14:21,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,875735,06/05/2017 14:07:00,TER,06/05/2017 14:14:22,-7,13,H+7.0,H-13,00:20:00,1,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,875515,06/05/2017 14:20:00,TER,06/05/2017 14:15:02,5,10,H-5.0,H-10,00:05:00,1,,,
Metz Ville,AG Est-Européen,88733,06/05/2017 14:18:00,TER,06/05/2017 14:16:02,2,2,H-2.0,H-2,,0,,,
Paris Gare du Nord,AG Ile-de-France,847484,06/05/2017 14:26:00,TER,06/05/2017 14:16:06,10,10,H-10.0,H-10,,0,,,
Strasbourg,AG Est-Européen,830595,06/05/2017 14:37:00,TER,06/05/2017 14:17:02,20,20,H-20.0,H-20,,0,,,
Paris Gare de Lyon,AG Ile-de-France,891052,06/05/2017 14:11:00,TER,06/05/2017 14:17:06,-6,4,H+6.0,H-4,10:00:00,1,,,
Nice,AG Méditerranée,17475,06/05/2017 14:59:00,TER,06/05/2017 14:17:36,41,41,H-41.0,H-41,,0,,,
Nantes,AG Centre-Ouest,8819,06/05/2017 14:38:00,TGV,06/05/2017 14:18:08,20,20,H-20.0,H-20,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,5425,06/05/2017 14:32:00,TGV,06/05/2017 14:18:09,14,14,H-14.0,H-14,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,17529,06/05/2017 14:37:00,TER,06/05/2017 14:18:10,19,19,H-19.0,H-19,,0,,,
Rennes,AG Centre-Ouest,856024,06/05/2017 14:38:00,TER,06/05/2017 14:18:11,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,19944,06/05/2017 15:08:00,TER,06/05/2017 14:18:19,50,50,H-50.0,H-50,,0,,,
Marseille Saint-Charles,AG Méditerranée,5317,06/05/2017 14:23:00,TGV,06/05/2017 14:19:09,4,4,H-4.0,H-4,,0,,,
Nancy,AG Est-Européen,836375,06/05/2017 14:45:00,TER,06/05/2017 14:19:11,26,26,H-26.0,H-26,,0,,,
Rennes,AG Centre-Ouest,855231,06/05/2017 14:39:00,TER,06/05/2017 14:19:52,19,19,H-19.0,H-19,,0,,,
Rennes,AG Centre-Ouest,854041,06/05/2017 14:25:00,TER,06/05/2017 14:19:52,5,5,H-5.0,H-5,,0,,,
Paris Saint-Lazare,AG Ile-de-France,3116,06/05/2017 14:29:00,INTERCITES,06/05/2017 14:20:07,9,9,H-9.0,H-9,,0,,,
Paris Gare du Nord,AG Ile-de-France,12020,06/05/2017 14:30:00,INTERCITES,06/05/2017 14:20:08,10,10,H-10.0,H-10,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,12242,06/05/2017 14:23:00,TGV,06/05/2017 14:20:41,2,2,H-2.0,H-2,,0,,,
Strasbourg,AG Est-Européen,5407,06/05/2017 14:41:00,TGV,06/05/2017 14:21:05,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,1666878,06/05/2017 14:41:00,TER,06/05/2017 14:21:05,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,4656,06/05/2017 14:29:00,INTERCITES,06/05/2017 14:21:50,7,12,H-7.0,H-12,00:05:00,1,,,
Grenoble,AG Centre Est Rhône Alpin,6917,06/05/2017 14:42:00,TGV,06/05/2017 14:22:10,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,17619,06/05/2017 14:38:00,TER,06/05/2017 14:22:10,16,16,H-16.0,H-16,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,9757,06/05/2017 14:26:00,LYRIA,06/05/2017 14:22:12,4,4,H-4.0,H-4,,0,,,
Amiens,AG Manche-Nord,848521,06/05/2017 14:43:00,TER,06/05/2017 14:24:05,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886828,06/05/2017 14:36:00,TER,06/05/2017 14:26:08,10,10,H-10.0,H-10,,0,,,
Tours,AG Centre-Ouest,860314,06/05/2017 14:45:00,TER,06/05/2017 14:26:16,19,19,H-19.0,H-19,,0,,,
Strasbourg,AG Est-Européen,2421,06/05/2017 14:46:00,TGV,06/05/2017 14:26:17,20,20,H-20.0,H-20,,0,,,
Montpellier Saint-Roch,AG Méditerranée,876419,06/05/2017 14:47:00,TER,06/05/2017 14:26:19,21,21,H-21.0,H-21,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17714,06/05/2017 14:40:00,TER,06/05/2017 14:26:29,14,14,H-14.0,H-14,,0,,,
Tours,AG Centre-Ouest,109322,06/05/2017 14:47:00,TER,06/05/2017 14:27:07,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,6882,06/05/2017 14:38:00,TGV,06/05/2017 14:27:45,10,10,H-10.0,H-10,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885127,06/05/2017 14:48:00,TER,06/05/2017 14:28:05,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886275,06/05/2017 14:59:00,TER,06/05/2017 14:29:01,30,30,H-30.0,H-30,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,5232,06/05/2017 14:44:00,TGV,06/05/2017 14:29:06,15,15,H-15.0,H-15,,0,,,
Strasbourg,AG Est-Européen,96282,06/05/2017 14:39:00,TER,06/05/2017 14:29:11,10,10,H-10.0,H-10,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,10653,06/05/2017 14:34:00,TGV,06/05/2017 14:30:05,4,4,H-4.0,H-4,,0,,,
Marseille Saint-Charles,AG Méditerranée,6111,06/05/2017 15:00:00,TGV,06/05/2017 14:30:57,29,29,H-29.0,H-29,,0,,,
Dijon,AG Centre Est Rhône Alpin,894252,06/05/2017 14:51:00,TER,06/05/2017 14:32:25,19,19,H-19.0,H-19,,0,,,
Montpellier Saint-Roch,AG Méditerranée,4761,06/05/2017 14:53:00,INTERCITES,06/05/2017 14:32:30,21,21,H-21.0,H-21,,0,,,
Lille Flandres,AG Manche-Nord,844858,06/05/2017 16:59:00,TER,06/05/2017 14:32:49,146,146,H-146.0,H-146,,0,,,
Lille Flandres,AG Manche-Nord,46297,06/05/2017 16:54:00,CAR,06/05/2017 14:32:49,141,141,H-141.0,H-141,,0,,,
Marseille Saint-Charles,AG Méditerranée,880149,06/05/2017 15:04:00,TER,06/05/2017 14:32:58,31,31,H-31.0,H-31,,0,,,
Marseille Saint-Charles,AG Méditerranée,881044,06/05/2017 15:03:00,TER,06/05/2017 14:32:58,30,30,H-30.0,H-30,,0,,,
Nice,AG Méditerranée,86039,06/05/2017 14:54:00,TER,06/05/2017 14:33:50,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,96615,06/05/2017 14:51:00,TER,06/05/2017 14:33:51,17,17,H-17.0,H-17,,0,,,
Lille Europe,AG Manche-Nord,5265,06/05/2017 14:37:00,TGV,06/05/2017 14:34:45,2,2,H-2.0,H-2,,0,,,
Nîmes,AG Méditerranée,6212,06/05/2017 14:52:00,TGV,06/05/2017 14:35:03,17,17,H-17.0,H-17,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17622,06/05/2017 14:46:00,TER,06/05/2017 14:35:12,11,11,H-11.0,H-11,,0,,,
Tours,AG Centre-Ouest,863044,06/05/2017 14:55:00,TER,06/05/2017 14:35:25,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,855578,06/05/2017 14:55:00,TER,06/05/2017 14:36:34,18,18,H-18.0,H-18,,0,,,
Rennes,AG Centre-Ouest,5367,06/05/2017 14:51:00,TGV,06/05/2017 14:36:34,14,14,H-14.0,H-14,,0,,,
Aix-en-Provence TGV,AG Méditerranée,10763,06/05/2017 14:50:00,TGV,06/05/2017 14:36:57,13,13,H-13.0,H-13,,0,,,
Toulouse Matabiau,AG Sud-Ouest,8503,06/05/2017 14:57:00,TGV,06/05/2017 14:37:06,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,2953,06/05/2017 14:57:00,IDTGV,06/05/2017 14:37:06,20,20,H-20.0,H-20,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,895837,06/05/2017 17:38:00,TER,06/05/2017 14:37:37,180,180,H-180.0,H-180,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866328,06/05/2017 14:55:00,TER,06/05/2017 14:38:00,17,17,H-17.0,H-17,,0,,,
Nantes,AG Centre-Ouest,3842,06/05/2017 14:58:00,INTERCITES,06/05/2017 14:38:04,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,877713,06/05/2017 14:58:00,TER,06/05/2017 14:38:05,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,9022,06/05/2017 14:47:00,EUROSTAR,06/05/2017 14:38:12,9,9,H-9.0,H-9,,0,,,
Paris Gare du Nord,AG Ile-de-France,9340,06/05/2017 14:35:00,THALYS,06/05/2017 14:38:12,-3,-3,H+3.0,H+3,,0,,,
Montpellier Saint-Roch,AG Méditerranée,4658,06/05/2017 14:59:00,INTERCITES,06/05/2017 14:38:13,21,21,H-21.0,H-21,,0,,,
Aix-en-Provence TGV,AG Méditerranée,9877,06/05/2017 14:53:00,TGV,06/05/2017 14:38:28,15,15,H-15.0,H-15,,0,,,
Toulouse Matabiau,AG Sud-Ouest,4756,06/05/2017 14:13:00,INTERCITES,06/05/2017 14:38:47,-26,-26,H+26.0,H+26,,0,,,
Lens,AG Manche-Nord,7326,06/05/2017 14:55:00,TGV,06/05/2017 14:38:53,16,16,H-16.0,H-16,,0,,,
Paris Montparnasse,AG Ile-de-France,862426,06/05/2017 14:50:00,TER,06/05/2017 14:40:06,10,10,H-10.0,H-10,,0,,,
Limoges Bénédictins,AG Sud-Ouest,865524,06/05/2017 14:58:00,TER,06/05/2017 14:41:02,17,17,H-17.0,H-17,,0,,,
Paris Est,AG Ile-de-France,9554,06/05/2017 14:55:00,ICE,06/05/2017 14:41:08,14,14,H-14.0,H-14,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17757,06/05/2017 14:48:00,TER,06/05/2017 14:42:06,6,6,H-6.0,H-6,,0,,,
Nîmes,AG Méditerranée,10689,06/05/2017 15:01:00,TGV,06/05/2017 14:42:09,19,19,H-19.0,H-19,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,6286,06/05/2017 15:09:00,OUIGO,06/05/2017 14:42:26,27,27,H-27.0,H-27,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886729,06/05/2017 14:48:00,TER,06/05/2017 14:42:36,5,5,H-5.0,H-5,,0,,,
Nantes,AG Centre-Ouest,5365,06/05/2017 15:03:00,TGV,06/05/2017 14:43:42,19,19,H-19.0,H-19,,0,,,
Amiens,AG Manche-Nord,848624,06/05/2017 15:03:00,TER,06/05/2017 14:43:48,19,19,H-19.0,H-19,,0,,,
Metz Ville,AG Est-Européen,2617,06/05/2017 15:04:00,TGV,06/05/2017 14:44:03,20,20,H-20.0,H-20,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860716,06/05/2017 15:04:00,TER,06/05/2017 14:44:18,20,20,H-20.0,H-20,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,13300,06/05/2017 14:56:00,TGV,06/05/2017 14:44:48,11,11,H-11.0,H-11,,0,,,
Nice,AG Méditerranée,86034,06/05/2017 15:05:00,TER,06/05/2017 14:45:09,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,6211,06/05/2017 15:05:00,TGV,06/05/2017 14:46:03,19,19,H-19.0,H-19,,0,,,
Nîmes,AG Méditerranée,2923,06/05/2017 15:05:00,IDTGV,06/05/2017 14:46:03,19,19,H-19.0,H-19,,0,,,
Marseille Saint-Charles,AG Méditerranée,9085,06/05/2017 14:47:00,EUROSTAR,06/05/2017 14:47:58,-1,-1,H+1.0,H+1,,0,,,
